426,37,43 square meter,81,9,365.5,41,,,,,,
427,37,44 square meter,81,9,374,41,,,,,,
428,37,45 square meter,81,9,382.5,41,,,,,,
429,37,46 square meter,81,9,391,41,,,,,,
430,37,47 square meter,81,9,399.5,41,,,,,,
431,37,48 square meter,81,9,408,41,,,,,,
432,37,49 square meter,81,9,416.5,41,,,,,,
433,37,50 square meter,81,9,425,41,,,,,,
434,37,51 square meter,81,9,433.5,41,,,,,,
435,37,52 square meter,81,9,442,41,,,,,,
436,37,53 square meter,81,9,450.5,41,,,,,,
437,37,54 square meter,81,9,459,41,,,,,,
438,37,55 square meter,81,9,467.5,41,,,,,,
439,37,56 square meter,81,9,476,41,,,,,,
440,37,57 square meter,81,9,484.5,41,,,,,,
441,37,58 square meter,81,9,493,41,,,,,,
442,37,59 square meter,81,9,501.5,41,,,,,,
443,37,60 square meter,81,9,510,41,,,,,,
444,37,61 square meter,81,9,518.5,41,,,,,,
445,37,62 square meter,81,9,527,41,,,,,,
446,37,63 square meter,81,9,535.5,41,,,,,,
447,37,64 square meter,81,9,544,41,,,,,,
448,37,65 square meter,81,9,552.5,41,,,,,,
449,37,66 square meter,81,9,561,41,,,,,,
450,37,67 square meter,81,9,569.5,41,,,,,,
451,37,68 square meter,81,9,578,41,,,,,,
452,37,69 square meter,81,9,586.5,41,,,,,,
453,37,70 square meter,81,9,595,41,,,,,,
454,37,71 square meter,81,9,603.5,41,,,,,,
455,37,72 square meter,81,9,612,41,,,,,,
456,37,73 square meter,81,9,620.5,41,,,,,,
457,37,74 square meter,81,9,629,41,,,,,,
458,37,75 square meter,81,9,637.5,41,,,,,,
459,37,76 square meter,81,9,646,41,,,,,,
460,37,77 square meter,81,9,654.5,41,,,,,,
461,37,78 square meter,81,9,663,41,,,,,,
462,37,79 square meter,81,9,671.5,41,,,,,,
463,37,80 square meter,81,9,680,41,,,,,,
464,37,81 square meter,81,9,688.5,41,,,,,,
465,37,82 square meter,81,9,697,41,,,,,,
466,37,83 square meter,81,9,705.5,41,,,,,,
467,37,84 square meter,81,9,714,41,,,,,,
468,37,85 square meter,81,9,722.5,41,,,,,,
469,37,86 square meter,81,9,731,41,,,,,,
470,37,87 square meter,81,9,739.5,41,,,,,,
471,37,88 square meter,81,9,748,41,,,,,,
472,37,89 square meter,81,9,756.5,41,,,,,,
473,37,90 square meter,81,9,765,41,,,,,,
474,37,91 square meter,81,9,773.5,41,,,,,,
475,37,92 square meter,81,9,782,41,,,,,,
476,37,93 square meter,81,9,790.5,41,,,,,,
477,37,94 square meter,81,9,799,41,,,,,,
478,37,95 square meter,81,9,807.5,41,,,,,,
479,37,96 square meter,81,9,816,41,,,,,,
480,37,97 square meter,81,9,824.5,41,,,,,,
481,37,98 square meter,81,9,833,41,,,,,,
482,37,99 square meter,81,9,841.5,41,,,,,,
483,37,100 square meter,81,9,850,41,,,,,,
484,38,1 litres,82,8,1,478,38,1 litres,,,,
485,38,2 litres,82,8,2,43,,,82,8,1,43
486,38,3 litres,82,8,3,44,,,,,,
487,38,4 litres,82,8,4,44,,,,,,
488,38,5 litres,82,8,5,44,,,,,,
489,38,6 litres,82,8,6,44,,,,,,
490,38,7 litres,82,8,7,44,,,,,,
491,38,8 litres,82,8,8,44,,,,,,
492,38,9 litres,82,8,9,44,,,,,,
493,38,10 litres,82,8,10,44,,,,,,
494,38,11 litres,82,8,11,44,,,,,,
495,38,12 litres,82,8,12,44,,,,,,
496,38,13 litres,82,8,13,44,,,,,,
497,38,14 litres,82,8,14,45,,,,,,
498,38,15 litres,82,8,15,45,,,,,,
499,38,16 litres,82,8,16,46,,,,,,
500,38,17 litres,82,8,17,46,,,,,,
501,38,18 litres,82,8,18,46,,,,,,
502,38,19 litres,82,8,19,47,,,,,,
503,38,20 litres,82,8,20,47,,,,,,
504,38,21 litres,82,8,21,47,,,,,,
505,38,22 litres,82,8,22,47,,,,,,
506,38,23 litres,82,8,23,47,,,,,,
507,38,24 litres,82,8,24,47,,,,,,
508,38,25 litres,82,8,25,47,,,,,,
509,38,26 litres,82,8,26,47,,,,,,
510,38,27 litres,82,8,27,47,,,,,,
511,38,28 litres,82,8,28,47,,,,,,
512,38,29 litres,82,8,29,47,,,,,,
513,38,30 litres,82,8,30,48,,,,,,
514,39,Yes,90,1,0,48,,,,,,
515,39,No,90,10,0,49,,,,,,
516,40,0 pets,91,9,0,49,,,,,,
517,40,1 pets,91,9,7,50,,,,,,
518,40,2 pets,91,9,14,50,,,,,,
519,40,3 pets,91,9,21,51,,,,,,
520,40,4 pets,91,9,28,51,,,,,,
521,40,5 pets,91,9,35,52,,,,,,
522,40,6 pets,91,9,42,52,,,,,,
523,40,7 pets,91,9,49,52,,,,,,
524,40,8 pets,91,9,56,52,,,,,,
525,40,9 pets,91,9,63,53,,,,,,
526,40,10 pets,91,9,70,53,,,,,,
